phylum,class,order,published_year,category
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,2017,DD
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,VU
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,EN
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,LC
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,NT
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,VU
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,NT
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,LC
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,DD
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,VU
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,LC
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,VU
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,NT
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,EN
TRACHEOPHYTA,POLYPODIOPSIDA,HYMENOPHYLLALES,2017,LC
TRACHEOPHYTA,LYCOPODIOPSIDA,ISOËTALES,2017,LC
TRACHEOPHYTA,LYCOPODIOPSIDA,ISOËTALES,2017,VU
TRACHEOPHYTA,LYCOPODIOPSIDA,ISOËTALES,2017,CR
TRACHEOPHYTA,LYCOPODIOPSIDA,ISOËTALES,2017,LC
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,2017,LC
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,2017,DD
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,2017,DD
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,2017,LC
TRACHEOPHYTA,LILIOPSIDA,POALES,2017,LC
TRACHEOPHYTA,LILIOPSIDA,POALES,2017,DD
TRACHEOPHYTA,LILIOPSIDA,POALES,2017,VU
TRACHEOPHYTA,LILIOPSIDA,POALES,2017,VU
TRACHEOPHYTA,LILIOPSIDA,POALES,2017,VU
TRACHEOPHYTA,LILIOPSIDA,POALES,2017,LC
TRACHEOPHYTA,LILIOPSIDA,ZINGIBERALES,2017,LC
TRACHEOPHYTA,LILIOPSIDA,ZINGIBERALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2017,LC
TRACHEOPHYTA,LYCOPODIOPSIDA,ISOËTALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,LC
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,NT
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,NT
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,EN
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,LC
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,LC
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,LC
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,LC
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,LC
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,DD
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,NT
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,CR
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,NT
TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,VIOLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,DIPSACALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,DIPSACALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,CROSSOSOMATALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,POLYGONALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,2017,NT
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2016,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2018,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,2018,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2018,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,2018,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2018,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2016,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2018,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2018,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2018,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,METTENIUSALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2018,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,2018,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,2018,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2018,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2018,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,RHIZOPHORALES,2018,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2018,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,2018,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,VITALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2016,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2018,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2018,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2016,LC
TRACHEOPHYTA,LILIOPSIDA,POALES,2016,EN
TRACHEOPHYTA,LILIOPSIDA,POALES,2016,EN
TRACHEOPHYTA,LILIOPSIDA,POALES,2016,EN
TRACHEOPHYTA,LILIOPSIDA,POALES,2016,CR
TRACHEOPHYTA,LILIOPSIDA,POALES,2016,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2016,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2016,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2016,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2016,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,2016,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,2018,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2016,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2016,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,2016,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2016,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2016,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
